index,gender,is_car,is_reality,income_year,income_type,edu_type,marital status,house_type,is_mobile,is_email,job_type,family_size,credit
1319,1,0,0,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
1320,1,0,1,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1321,1,0,1,126000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
1322,1,1,0,144000,Working,Secondary / secondary special,Widow,House / apartment,1,0,HR staff,1,2
1323,1,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2,0
1324,1,1,1,153000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1325,0,1,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,1
1326,1,0,0,67500,State servant,Secondary / secondary special,Married,Co-op apartment,1,0,High skill tech staff,2,2
1327,1,1,1,180000,Working,Higher education,Separated,House / apartment,1,0,Managers,2,2
1328,1,1,1,202500,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,Cooking staff,3,2
1329,0,1,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
1330,1,0,1,225000,Working,Secondary / secondary special,Separated,House / apartment,1,0,,2,2
1331,1,0,0,157500,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,1,0,Laborers,1,2
1332,1,1,0,202500,Working,Higher education,Married,House / apartment,1,0,Accountants,2,2
1333,1,1,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,2
1334,1,0,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Medicine staff,1,2
1335,1,1,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1336,0,0,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Low-skill Laborers,2,2
1337,0,1,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
1338,1,0,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,2
1339,1,0,0,117000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,2
1340,0,1,0,306000,Working,Incomplete higher,Civil marriage,House / apartment,1,1,Laborers,2,2
1341,0,1,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,3,0
1342,1,1,1,135000,Working,Lower secondary,Married,House / apartment,1,0,High skill tech staff,2,2
1343,1,1,0,202500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
1344,0,0,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,2
1345,1,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
1346,0,1,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3,2
1347,1,0,1,360000,Pensioner,Higher education,Married,House / apartment,1,0,,2,1
1348,0,0,1,360000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
1349,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
1350,1,0,1,130500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1351,0,1,1,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,4,1
1352,1,0,0,121500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Core staff,3,2
1353,0,0,1,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,1
1354,0,0,1,135000,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,2,2
1355,1,0,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Cleaning staff,1,1
1356,1,0,1,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
1357,0,1,1,405000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1,2
1358,0,1,1,292500,Commercial associate,Higher education,Married,House / apartment,1,0,,3,0
1359,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,Core staff,2,0
1360,1,0,1,135000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,1,Cleaning staff,2,1
1361,1,1,1,81000,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2,2
1362,1,0,1,157500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,1,1
1363,1,0,0,97731,Working,Higher education,Single / not married,With parents,1,0,,1,1
1364,0,0,1,292500,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,2
1365,1,1,1,135000,Working,Higher education,Married,House / apartment,1,0,Managers,2,0
1366,1,0,0,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2,2
1367,1,0,0,90000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,1
1368,1,0,1,216000,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,2,1
1369,0,1,1,247500,Working,Higher education,Married,House / apartment,1,0,Sales staff,3,1
1370,0,1,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1371,1,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,1,0
1372,1,1,1,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
1373,1,0,1,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
1374,1,1,1,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
1375,0,1,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2,1
1376,1,0,0,450000,Working,Higher education,Married,House / apartment,1,0,Sales staff,2,2
1377,1,0,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,High skill tech staff,4,1
1378,1,0,1,67500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Accountants,2,0
1379,1,0,1,126000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
1380,1,0,0,103500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1,1
1381,1,0,1,67500,Pensioner,Higher education,Married,House / apartment,1,0,,2,1
1382,1,0,1,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
1383,0,0,1,112500,Working,Higher education,Married,House / apartment,1,0,Core staff,2,2
1384,1,1,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
1385,1,0,1,225000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,,2,1
1386,1,0,1,99000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1387,1,1,1,315000,Working,Incomplete higher,Single / not married,House / apartment,1,0,Core staff,2,2
1388,0,0,0,270000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1,2
1389,1,0,1,225000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,4,1
1390,0,1,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3,2
1391,0,1,0,495000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
1392,1,0,1,216000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
1393,0,0,1,202500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,2
1394,1,0,1,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
1395,1,1,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,2
1396,1,0,1,90000,Working,Higher education,Married,House / apartment,1,0,Laborers,3,2
1397,1,1,1,270000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,2,2
1398,1,0,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2,2
1399,1,0,0,135000,Working,Secondary / secondary special,Separated,Municipal apartment,1,0,Cleaning staff,3,2
1400,0,1,1,162000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Laborers,2,1
1401,0,1,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,2
1402,1,1,0,184500,Working,Higher education,Separated,With parents,1,0,Core staff,2,0
1403,1,1,1,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Accountants,3,2
1404,1,0,1,72000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Cleaning staff,1,1
1405,0,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,1
1406,1,0,1,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1,1
1407,1,0,0,76500,Working,Higher education,Married,House / apartment,1,0,Sales staff,3,1
1408,1,0,1,121500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,0
1409,1,0,1,180000,Commercial associate,Incomplete higher,Married,House / apartment,1,0,High skill tech staff,3,1
1410,0,1,1,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
1411,0,0,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
1412,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
1413,1,0,0,135000,Working,Higher education,Married,House / apartment,1,0,Sales staff,2,1
1414,0,0,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,High skill tech staff,1,1
1415,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,0
1416,1,0,1,225000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1417,1,1,0,202500,Working,Incomplete higher,Married,House / apartment,1,0,Core staff,6,1
1418,1,1,1,81000,Working,Higher education,Married,House / apartment,1,0,Cooking staff,2,2
1419,0,1,1,121500,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2,1
1420,1,0,1,148500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1421,0,1,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
1422,0,1,0,99000,Working,Higher education,Married,With parents,1,0,,2,1
1423,0,1,1,180000,Working,Higher education,Married,House / apartment,1,0,,2,2
1424,1,1,1,157500,Working,Higher education,Married,House / apartment,1,0,Sales staff,3,2
1425,1,0,1,202500,Working,Higher education,Married,House / apartment,1,1,Accountants,2,2
1426,0,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,HR staff,2,2
1427,0,0,1,360000,State servant,Higher education,Civil marriage,House / apartment,1,1,Core staff,3,2
1428,1,0,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3,2
1429,1,0,0,81000,Working,Secondary / secondary special,Married,With parents,1,0,Core staff,3,1
1430,1,0,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,,1,2
1431,0,1,0,180000,Working,Higher education,Married,With parents,1,0,,2,2
1432,1,0,1,37800,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,5,2
1433,1,1,0,121500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,2
1434,0,1,0,202500,Working,Higher education,Married,House / apartment,1,0,Drivers,4,2
1435,0,1,0,382500,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,4,2
1436,0,1,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1437,1,0,1,202500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,4,1
1438,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,1,0,,2,2
1439,1,0,0,180000,State servant,Higher education,Married,House / apartment,1,0,Core staff,4,1
1440,1,0,1,90000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2,2
1441,0,1,1,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,2
1442,1,1,1,157500,Commercial associate,Higher education,Married,House / apartment,1,0,,3,2
1443,0,0,0,126000,Working,Lower secondary,Married,House / apartment,1,0,,2,2
1444,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,,2,1
1445,1,0,1,144000,Working,Higher education,Civil marriage,House / apartment,1,1,Secretaries,3,2
1446,0,0,1,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1,2
1447,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Accountants,3,1
1448,1,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Accountants,2,2
1449,1,0,1,225000,Working,Incomplete higher,Single / not married,House / apartment,1,0,,1,2
1450,1,0,1,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2,2
1451,1,1,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
1452,0,1,1,324000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,Managers,3,0
1453,1,1,1,157500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Managers,2,2
1454,0,1,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Sales staff,1,0
1455,1,1,1,175500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,1
1456,0,1,1,270000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,3,2
1457,1,0,0,112500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,1
1458,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,1
1459,1,0,1,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Realty agents,3,2
1460,0,0,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,Laborers,2,2
1461,1,0,1,135000,Working,Incomplete higher,Married,House / apartment,1,0,Core staff,3,2
1462,0,1,1,405000,State servant,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1463,0,1,1,135000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3,2
1464,1,1,0,337500,Working,Higher education,Married,House / apartment,1,0,,3,2
1465,1,1,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,,2,2
1466,1,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,1
1467,1,0,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
1468,0,1,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
